,state,county,tract,rfgrp,prednum,prednum_moe,predrt,predrt_moe,stname,STABREV,ctname,popuni
132625,34,31,246104,1-2RF,1259,344.5,43.04,11.78,New Jersey,NJ,"Passaic County, NJ",2925
132626,34,31,246104,3PLRF,693,321.7,23.69,11.0,New Jersey,NJ,"Passaic County, NJ",2925
132627,34,31,246201,0RF,2088,547.8,36.66,9.62,New Jersey,NJ,"Passaic County, NJ",5696
132628,34,31,246201,1-2RF,2456,587.6,43.12,10.32,New Jersey,NJ,"Passaic County, NJ",5696
132629,34,31,246201,3PLRF,1152,493.5,20.22,8.66,New Jersey,NJ,"Passaic County, NJ",5696
132630,34,31,246202,0RF,2228,472.1,46.37,9.83,New Jersey,NJ,"Passaic County, NJ",4805
132631,34,31,246202,1-2RF,1959,500.4,40.77,10.41,New Jersey,NJ,"Passaic County, NJ",4805
132632,34,31,246202,3PLRF,618,400.4,12.86,8.33,New Jersey,NJ,"Passaic County, NJ",4805
132633,34,31,246203,0RF,1539,396.2,41.53,10.69,New Jersey,NJ,"Passaic County, NJ",3706
132634,34,31,246203,1-2RF,1643,425.3,44.33,11.48,New Jersey,NJ,"Passaic County, NJ",3706
132635,34,31,246203,3PLRF,524,350.2,14.14,9.45,New Jersey,NJ,"Passaic County, NJ",3706
132636,34,31,246300,0RF,1345,476.2,29.39,10.4,New Jersey,NJ,"Passaic County, NJ",4577
132637,34,31,246300,1-2RF,2129,513.7,46.52,11.22,New Jersey,NJ,"Passaic County, NJ",4577
132638,34,31,246300,3PLRF,1103,415.5,24.1,9.08,New Jersey,NJ,"Passaic County, NJ",4577
132639,34,31,256801,0RF,1939,434.4,41.35,9.26,New Jersey,NJ,"Passaic County, NJ",4689
132640,34,31,256801,1-2RF,2378,430.7,50.71,9.19,New Jersey,NJ,"Passaic County, NJ",4689
132641,34,31,256801,3PLRF,372,260.7,7.93,5.56,New Jersey,NJ,"Passaic County, NJ",4689
132642,34,31,256802,0RF,1612,368.5,43.8,10.01,New Jersey,NJ,"Passaic County, NJ",3680
132643,34,31,256802,1-2RF,1605,366.3,43.61,9.95,New Jersey,NJ,"Passaic County, NJ",3680
132644,34,31,256802,3PLRF,463,256.5,12.58,6.97,New Jersey,NJ,"Passaic County, NJ",3680
132645,34,31,256803,0RF,1498,441.7,33.24,9.8,New Jersey,NJ,"Passaic County, NJ",4507
132646,34,31,256803,1-2RF,1982,451.0,43.98,10.01,New Jersey,NJ,"Passaic County, NJ",4507
132647,34,31,256803,3PLRF,1027,390.4,22.79,8.66,New Jersey,NJ,"Passaic County, NJ",4507
132648,34,31,256804,0RF,2768,598.6,44.26,9.57,New Jersey,NJ,"Passaic County, NJ",6254
132649,34,31,256804,1-2RF,2488,593.6,39.78,9.49,New Jersey,NJ,"Passaic County, NJ",6254
132650,34,31,256804,3PLRF,998,409.7,15.96,6.55,New Jersey,NJ,"Passaic County, NJ",6254
132651,34,31,256805,0RF,1948,433.3,42.16,9.38,New Jersey,NJ,"Passaic County, NJ",4621
132652,34,31,256805,1-2RF,2065,430.5,44.69,9.32,New Jersey,NJ,"Passaic County, NJ",4621
132653,34,31,256805,3PLRF,608,305.2,13.16,6.6,New Jersey,NJ,"Passaic County, NJ",4621
132654,34,31,264101,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Passaic County, NJ",4902
132655,34,31,264101,1-2RF,2971,487.4,60.61,9.94,New Jersey,NJ,"Passaic County, NJ",4902
132656,34,31,264101,3PLRF,1931,487.4,39.39,9.94,New Jersey,NJ,"Passaic County, NJ",4902
132657,34,31,264102,0RF,1825,612.2,28.09,9.42,New Jersey,NJ,"Passaic County, NJ",6498
132658,34,31,264102,1-2RF,2691,683.5,41.41,10.52,New Jersey,NJ,"Passaic County, NJ",6498
132659,34,31,264102,3PLRF,1982,602.2,30.5,9.27,New Jersey,NJ,"Passaic County, NJ",6498
132660,34,31,264200,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Passaic County, NJ",4191
132661,34,31,264200,1-2RF,2539,505.1,60.58,12.05,New Jersey,NJ,"Passaic County, NJ",4191
132662,34,31,264200,3PLRF,1652,505.1,39.42,12.05,New Jersey,NJ,"Passaic County, NJ",4191
132663,34,33,0,0RF,19515,4312.5,31.37,6.93,New Jersey,NJ,"Salem County, NJ",62219
132664,34,33,0,1-2RF,28948,4799.2,46.53,7.71,New Jersey,NJ,"Salem County, NJ",62219
132665,34,33,0,3PLRF,13756,4018.0,22.11,6.46,New Jersey,NJ,"Salem County, NJ",62219
132666,34,33,20100,0RF,718,154.4,42.81,9.21,New Jersey,NJ,"Salem County, NJ",1677
132667,34,33,20100,1-2RF,662,154.7,39.48,9.22,New Jersey,NJ,"Salem County, NJ",1677
132668,34,33,20100,3PLRF,297,115.2,17.71,6.87,New Jersey,NJ,"Salem County, NJ",1677
132669,34,33,20200,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Salem County, NJ",2167
132670,34,33,20200,1-2RF,1469,286.1,67.79,13.2,New Jersey,NJ,"Salem County, NJ",2167
132671,34,33,20200,3PLRF,698,286.1,32.21,13.2,New Jersey,NJ,"Salem County, NJ",2167
132672,34,33,20300,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Salem County, NJ",3151
132673,34,33,20300,1-2RF,1676,429.7,53.19,13.64,New Jersey,NJ,"Salem County, NJ",3151
132674,34,33,20300,3PLRF,1475,429.7,46.81,13.64,New Jersey,NJ,"Salem County, NJ",3151
132675,34,33,20400,0RF,1081,281.8,38.68,10.08,New Jersey,NJ,"Salem County, NJ",2795
132676,34,33,20400,1-2RF,1160,290.5,41.5,10.39,New Jersey,NJ,"Salem County, NJ",2795
132677,34,33,20400,3PLRF,554,236.3,19.82,8.45,New Jersey,NJ,"Salem County, NJ",2795
132678,34,33,20500,0RF,711,299.7,26.79,11.29,New Jersey,NJ,"Salem County, NJ",2654
132679,34,33,20500,1-2RF,1268,330.7,47.78,12.46,New Jersey,NJ,"Salem County, NJ",2654
132680,34,33,20500,3PLRF,675,299.9,25.43,11.3,New Jersey,NJ,"Salem County, NJ",2654
132681,34,33,20600,0RF,712,236.9,29.17,9.71,New Jersey,NJ,"Salem County, NJ",2441
132682,34,33,20600,1-2RF,1009,239.0,41.34,9.79,New Jersey,NJ,"Salem County, NJ",2441
132683,34,33,20600,3PLRF,720,203.2,29.5,8.32,New Jersey,NJ,"Salem County, NJ",2441
132684,34,33,20700,0RF,1273,347.6,33.78,9.22,New Jersey,NJ,"Salem County, NJ",3769
132685,34,33,20700,1-2RF,1667,351.4,44.23,9.32,New Jersey,NJ,"Salem County, NJ",3769
132686,34,33,20700,3PLRF,829,296.5,22.0,7.87,New Jersey,NJ,"Salem County, NJ",3769
132687,34,33,20800,0RF,1075,355.0,32.64,10.78,New Jersey,NJ,"Salem County, NJ",3294
132688,34,33,20800,1-2RF,1678,377.2,50.94,11.45,New Jersey,NJ,"Salem County, NJ",3294
132689,34,33,20800,3PLRF,541,314.2,16.42,9.54,New Jersey,NJ,"Salem County, NJ",3294
132690,34,33,20900,0RF,1337,309.8,41.42,9.6,New Jersey,NJ,"Salem County, NJ",3228
132691,34,33,20900,1-2RF,1328,309.0,41.14,9.57,New Jersey,NJ,"Salem County, NJ",3228
132692,34,33,20900,3PLRF,563,240.3,17.44,7.44,New Jersey,NJ,"Salem County, NJ",3228
132693,34,33,21000,0RF,601,122.5,46.7,9.52,New Jersey,NJ,"Salem County, NJ",1287
132694,34,33,21000,1-2RF,488,121.8,37.92,9.46,New Jersey,NJ,"Salem County, NJ",1287
132695,34,33,21000,3PLRF,198,90.8,15.38,7.06,New Jersey,NJ,"Salem County, NJ",1287
132696,34,33,21101,0RF,1777,422.6,40.17,9.55,New Jersey,NJ,"Salem County, NJ",4424
132697,34,33,21101,1-2RF,2091,420.8,47.26,9.51,New Jersey,NJ,"Salem County, NJ",4424
132698,34,33,21101,3PLRF,556,305.7,12.57,6.91,New Jersey,NJ,"Salem County, NJ",4424
132699,34,33,21102,0RF,1861,389.9,43.56,9.13,New Jersey,NJ,"Salem County, NJ",4272
132700,34,33,21102,1-2RF,1908,390.5,44.66,9.14,New Jersey,NJ,"Salem County, NJ",4272
132701,34,33,21102,3PLRF,503,292.3,11.77,6.84,New Jersey,NJ,"Salem County, NJ",4272
132702,34,33,21201,0RF,1309,302.2,42.35,9.78,New Jersey,NJ,"Salem County, NJ",3091
132703,34,33,21201,1-2RF,1362,312.8,44.06,10.12,New Jersey,NJ,"Salem County, NJ",3091
132704,34,33,21201,3PLRF,420,245.3,13.59,7.94,New Jersey,NJ,"Salem County, NJ",3091
132705,34,33,21202,0RF,857,216.6,34.77,8.79,New Jersey,NJ,"Salem County, NJ",2465
132706,34,33,21202,1-2RF,1173,230.0,47.59,9.33,New Jersey,NJ,"Salem County, NJ",2465
132707,34,33,21202,3PLRF,435,193.3,17.65,7.84,New Jersey,NJ,"Salem County, NJ",2465
132708,34,33,21300,0RF,439,129.6,29.78,8.79,New Jersey,NJ,"Salem County, NJ",1474
132709,34,33,21300,1-2RF,728,131.8,49.39,8.94,New Jersey,NJ,"Salem County, NJ",1474
132710,34,33,21300,3PLRF,307,113.4,20.83,7.69,New Jersey,NJ,"Salem County, NJ",1474
132711,34,33,21400,0RF,1064,300.3,33.55,9.47,New Jersey,NJ,"Salem County, NJ",3171
132712,34,33,21400,1-2RF,1385,301.5,43.68,9.51,New Jersey,NJ,"Salem County, NJ",3171
132713,34,33,21400,3PLRF,722,241.2,22.77,7.61,New Jersey,NJ,"Salem County, NJ",3171
132714,34,33,21500,0RF,788,171.9,46.79,10.21,New Jersey,NJ,"Salem County, NJ",1684
132715,34,33,21500,1-2RF,641,171.4,38.06,10.18,New Jersey,NJ,"Salem County, NJ",1684
132716,34,33,21500,3PLRF,255,126.6,15.14,7.52,New Jersey,NJ,"Salem County, NJ",1684
132717,34,33,21600,0RF,1707,683.8,30.27,12.12,New Jersey,NJ,"Salem County, NJ",5640
132718,34,33,21600,1-2RF,2594,710.7,45.99,12.6,New Jersey,NJ,"Salem County, NJ",5640
132719,34,33,21600,3PLRF,1339,574.0,23.74,10.18,New Jersey,NJ,"Salem County, NJ",5640
132720,34,33,21700,0RF,744,198.4,38.1,10.16,New Jersey,NJ,"Salem County, NJ",1953
132721,34,33,21700,1-2RF,902,199.2,46.19,10.2,New Jersey,NJ,"Salem County, NJ",1953
132722,34,33,21700,3PLRF,307,156.4,15.72,8.01,New Jersey,NJ,"Salem County, NJ",1953
132723,34,33,21900,0RF,345,197.9,19.88,11.41,New Jersey,NJ,"Salem County, NJ",1735
132724,34,33,21900,1-2RF,600,227.7,34.58,13.12,New Jersey,NJ,"Salem County, NJ",1735
132725,34,33,21900,3PLRF,790,200.5,45.53,11.56,New Jersey,NJ,"Salem County, NJ",1735
132726,34,33,22000,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Salem County, NJ",1742
132727,34,33,22000,1-2RF,992,220.1,56.95,12.63,New Jersey,NJ,"Salem County, NJ",1742
132728,34,33,22000,3PLRF,750,220.1,43.05,12.63,New Jersey,NJ,"Salem County, NJ",1742
132729,34,33,22100,0RF,245,181.2,16.53,12.23,New Jersey,NJ,"Salem County, NJ",1482
132730,34,33,22100,1-2RF,885,207.6,59.72,14.01,New Jersey,NJ,"Salem County, NJ",1482
132731,34,33,22100,3PLRF,352,182.7,23.75,12.33,New Jersey,NJ,"Salem County, NJ",1482
132732,34,33,22201,0RF,567,147.3,34.59,8.99,New Jersey,NJ,"Salem County, NJ",1639
132733,34,33,22201,1-2RF,804,154.3,49.05,9.41,New Jersey,NJ,"Salem County, NJ",1639
132734,34,33,22201,3PLRF,268,129.3,16.35,7.89,New Jersey,NJ,"Salem County, NJ",1639
132735,34,33,22202,0RF,304,101.2,30.89,10.28,New Jersey,NJ,"Salem County, NJ",984
132736,34,33,22202,1-2RF,478,102.5,48.58,10.42,New Jersey,NJ,"Salem County, NJ",984
132737,34,33,22202,3PLRF,202,84.5,20.53,8.59,New Jersey,NJ,"Salem County, NJ",984
132738,34,33,990000,0RF,0,0.0,31.37,6.93,New Jersey,NJ,"Salem County, NJ",0
132739,34,33,990000,1-2RF,0,0.0,46.53,7.71,New Jersey,NJ,"Salem County, NJ",0
132740,34,33,990000,3PLRF,0,0.0,22.11,6.46,New Jersey,NJ,"Salem County, NJ",0
132741,34,35,0,0RF,93059,18110.9,28.17,5.48,New Jersey,NJ,"Somerset County, NJ",330358
132742,34,35,0,1-2RF,165364,23868.2,50.06,7.22,New Jersey,NJ,"Somerset County, NJ",330358
132743,34,35,0,3PLRF,71935,20783.9,21.77,6.29,New Jersey,NJ,"Somerset County, NJ",330358
132744,34,35,50100,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Somerset County, NJ",2897
132745,34,35,50100,1-2RF,1999,345.8,69.0,11.94,New Jersey,NJ,"Somerset County, NJ",2897
132746,34,35,50100,3PLRF,898,345.8,31.0,11.94,New Jersey,NJ,"Somerset County, NJ",2897
132747,34,35,50200,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Somerset County, NJ",3084
132748,34,35,50200,1-2RF,2294,350.6,74.38,11.37,New Jersey,NJ,"Somerset County, NJ",3084
132749,34,35,50200,3PLRF,790,350.6,25.62,11.37,New Jersey,NJ,"Somerset County, NJ",3084
132750,34,35,50300,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Somerset County, NJ",3445
132751,34,35,50300,1-2RF,2717,392.9,78.87,11.4,New Jersey,NJ,"Somerset County, NJ",3445
132752,34,35,50300,3PLRF,728,392.9,21.13,11.4,New Jersey,NJ,"Somerset County, NJ",3445
132753,34,35,50400,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Somerset County, NJ",3076
132754,34,35,50400,1-2RF,2032,419.8,66.06,13.65,New Jersey,NJ,"Somerset County, NJ",3076
132755,34,35,50400,3PLRF,1044,419.8,33.94,13.65,New Jersey,NJ,"Somerset County, NJ",3076
132756,34,35,50500,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Somerset County, NJ",3362
132757,34,35,50500,1-2RF,2376,413.5,70.67,12.3,New Jersey,NJ,"Somerset County, NJ",3362
132758,34,35,50500,3PLRF,986,413.5,29.33,12.3,New Jersey,NJ,"Somerset County, NJ",3362
132759,34,35,50600,0RF,1579,408.2,43.15,11.16,New Jersey,NJ,"Somerset County, NJ",3659
132760,34,35,50600,1-2RF,1470,440.5,40.17,12.04,New Jersey,NJ,"Somerset County, NJ",3659
132761,34,35,50600,3PLRF,610,369.4,16.67,10.1,New Jersey,NJ,"Somerset County, NJ",3659
132762,34,35,50701,0RF,1800,389.7,43.48,9.41,New Jersey,NJ,"Somerset County, NJ",4140
132763,34,35,50701,1-2RF,1695,389.2,40.94,9.4,New Jersey,NJ,"Somerset County, NJ",4140
132764,34,35,50701,3PLRF,645,271.4,15.58,6.56,New Jersey,NJ,"Somerset County, NJ",4140
132765,34,35,50703,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Somerset County, NJ",5356
132766,34,35,50703,1-2RF,3706,548.4,69.19,10.24,New Jersey,NJ,"Somerset County, NJ",5356
132767,34,35,50703,3PLRF,1650,548.4,30.81,10.24,New Jersey,NJ,"Somerset County, NJ",5356
132768,34,35,50704,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Somerset County, NJ",7091
132769,34,35,50704,1-2RF,5646,720.7,79.62,10.16,New Jersey,NJ,"Somerset County, NJ",7091
132770,34,35,50704,3PLRF,1445,720.7,20.38,10.16,New Jersey,NJ,"Somerset County, NJ",7091
132771,34,35,50801,0RF,1736,344.0,47.8,9.47,New Jersey,NJ,"Somerset County, NJ",3632
132772,34,35,50801,1-2RF,1084,343.6,29.85,9.46,New Jersey,NJ,"Somerset County, NJ",3632
132773,34,35,50801,3PLRF,812,280.0,22.36,7.71,New Jersey,NJ,"Somerset County, NJ",3632
132774,34,35,50802,0RF,1809,398.8,41.19,9.08,New Jersey,NJ,"Somerset County, NJ",4392
132775,34,35,50802,1-2RF,1788,403.4,40.71,9.18,New Jersey,NJ,"Somerset County, NJ",4392
132776,34,35,50802,3PLRF,795,336.6,18.1,7.66,New Jersey,NJ,"Somerset County, NJ",4392
132777,34,35,50901,0RF,2108,414.2,44.73,8.79,New Jersey,NJ,"Somerset County, NJ",4713
132778,34,35,50901,1-2RF,1811,419.5,38.43,8.9,New Jersey,NJ,"Somerset County, NJ",4713
132779,34,35,50901,3PLRF,794,337.8,16.85,7.17,New Jersey,NJ,"Somerset County, NJ",4713
132780,34,35,50902,0RF,1422,322.8,39.79,9.03,New Jersey,NJ,"Somerset County, NJ",3574
132781,34,35,50902,1-2RF,1566,327.2,43.82,9.16,New Jersey,NJ,"Somerset County, NJ",3574
132782,34,35,50902,3PLRF,586,272.1,16.4,7.61,New Jersey,NJ,"Somerset County, NJ",3574
132783,34,35,50903,0RF,2262,457.4,45.17,9.13,New Jersey,NJ,"Somerset County, NJ",5008
132784,34,35,50903,1-2RF,2067,458.2,41.27,9.15,New Jersey,NJ,"Somerset County, NJ",5008
132785,34,35,50903,3PLRF,679,332.4,13.56,6.64,New Jersey,NJ,"Somerset County, NJ",5008
132786,34,35,51000,0RF,2904,703.2,42.51,10.29,New Jersey,NJ,"Somerset County, NJ",6831
132787,34,35,51000,1-2RF,2772,782.4,40.58,11.45,New Jersey,NJ,"Somerset County, NJ",6831
132788,34,35,51000,3PLRF,1155,688.1,16.91,10.07,New Jersey,NJ,"Somerset County, NJ",6831
132789,34,35,51100,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Somerset County, NJ",4018
132790,34,35,51100,1-2RF,2792,486.8,69.49,12.12,New Jersey,NJ,"Somerset County, NJ",4018
132791,34,35,51100,3PLRF,1226,486.8,30.51,12.12,New Jersey,NJ,"Somerset County, NJ",4018
132792,34,35,51200,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Somerset County, NJ",5018
132793,34,35,51200,1-2RF,3302,556.4,65.8,11.09,New Jersey,NJ,"Somerset County, NJ",5018
132794,34,35,51200,3PLRF,1716,556.4,34.2,11.09,New Jersey,NJ,"Somerset County, NJ",5018
132795,34,35,51300,0RF,717,235.9,34.98,11.51,New Jersey,NJ,"Somerset County, NJ",2050
132796,34,35,51300,1-2RF,709,260.3,34.59,12.7,New Jersey,NJ,"Somerset County, NJ",2050
132797,34,35,51300,3PLRF,624,225.5,30.44,11.0,New Jersey,NJ,"Somerset County, NJ",2050
132798,34,35,51400,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Somerset County, NJ",4397
132799,34,35,51400,1-2RF,2749,491.3,62.52,11.17,New Jersey,NJ,"Somerset County, NJ",4397
132800,34,35,51400,3PLRF,1648,491.3,37.48,11.17,New Jersey,NJ,"Somerset County, NJ",4397
132801,34,35,51500,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Somerset County, NJ",2841
132802,34,35,51500,1-2RF,1927,377.1,67.83,13.27,New Jersey,NJ,"Somerset County, NJ",2841
132803,34,35,51500,3PLRF,914,377.1,32.17,13.27,New Jersey,NJ,"Somerset County, NJ",2841
132804,34,35,51600,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Somerset County, NJ",2967
132805,34,35,51600,1-2RF,1829,366.7,61.64,12.36,New Jersey,NJ,"Somerset County, NJ",2967
132806,34,35,51600,3PLRF,1138,366.7,38.36,12.36,New Jersey,NJ,"Somerset County, NJ",2967
132807,34,35,51700,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Somerset County, NJ",5813
132808,34,35,51700,1-2RF,2994,715.6,51.51,12.31,New Jersey,NJ,"Somerset County, NJ",5813
132809,34,35,51700,3PLRF,2819,715.6,48.49,12.31,New Jersey,NJ,"Somerset County, NJ",5813
132810,34,35,51800,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Somerset County, NJ",4627
132811,34,35,51800,1-2RF,2819,587.5,60.93,12.7,New Jersey,NJ,"Somerset County, NJ",4627
132812,34,35,51800,3PLRF,1808,587.5,39.07,12.7,New Jersey,NJ,"Somerset County, NJ",4627
132813,34,35,51900,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Somerset County, NJ",4375
132814,34,35,51900,1-2RF,2900,515.4,66.29,11.78,New Jersey,NJ,"Somerset County, NJ",4375
132815,34,35,51900,3PLRF,1475,515.4,33.71,11.78,New Jersey,NJ,"Somerset County, NJ",4375
132816,34,35,52001,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Somerset County, NJ",4048
132817,34,35,52001,1-2RF,2662,516.1,65.76,12.75,New Jersey,NJ,"Somerset County, NJ",4048
132818,34,35,52001,3PLRF,1386,516.1,34.24,12.75,New Jersey,NJ,"Somerset County, NJ",4048
132819,34,35,52002,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Somerset County, NJ",5055
132820,34,35,52002,1-2RF,3172,635.2,62.75,12.57,New Jersey,NJ,"Somerset County, NJ",5055
132821,34,35,52002,3PLRF,1883,635.2,37.25,12.57,New Jersey,NJ,"Somerset County, NJ",5055
132822,34,35,52100,0RF,3178,747.4,43.58,10.25,New Jersey,NJ,"Somerset County, NJ",7292
132823,34,35,52100,1-2RF,2882,822.4,39.52,11.28,New Jersey,NJ,"Somerset County, NJ",7292
132824,34,35,52100,3PLRF,1232,698.2,16.9,9.57,New Jersey,NJ,"Somerset County, NJ",7292
132825,34,35,52201,0RF,2207,504.9,40.62,9.29,New Jersey,NJ,"Somerset County, NJ",5433
132826,34,35,52201,1-2RF,2381,509.4,43.82,9.38,New Jersey,NJ,"Somerset County, NJ",5433
132827,34,35,52201,3PLRF,845,387.7,15.55,7.14,New Jersey,NJ,"Somerset County, NJ",5433
132828,34,35,52203,0RF,2304,440.1,46.51,8.88,New Jersey,NJ,"Somerset County, NJ",4954
132829,34,35,52203,1-2RF,1806,443.0,36.46,8.94,New Jersey,NJ,"Somerset County, NJ",4954
132830,34,35,52203,3PLRF,844,352.9,17.04,7.12,New Jersey,NJ,"Somerset County, NJ",4954
132831,34,35,52204,0RF,2301,434.5,48.04,9.07,New Jersey,NJ,"Somerset County, NJ",4790
132832,34,35,52204,1-2RF,1809,434.8,37.77,9.08,New Jersey,NJ,"Somerset County, NJ",4790
132833,34,35,52204,3PLRF,680,309.7,14.2,6.47,New Jersey,NJ,"Somerset County, NJ",4790
132834,34,35,52300,0RF,3039,587.2,49.89,9.64,New Jersey,NJ,"Somerset County, NJ",6091
132835,34,35,52300,1-2RF,1899,659.8,31.18,10.83,New Jersey,NJ,"Somerset County, NJ",6091
132836,34,35,52300,3PLRF,1153,590.1,18.93,9.69,New Jersey,NJ,"Somerset County, NJ",6091
132837,34,35,52400,0RF,2215,423.6,45.41,8.68,New Jersey,NJ,"Somerset County, NJ",4878
132838,34,35,52400,1-2RF,1733,424.3,35.53,8.7,New Jersey,NJ,"Somerset County, NJ",4878
132839,34,35,52400,3PLRF,930,332.6,19.07,6.82,New Jersey,NJ,"Somerset County, NJ",4878
132840,34,35,52601,0RF,4619,818.3,48.78,8.64,New Jersey,NJ,"Somerset County, NJ",9470
132841,34,35,52601,1-2RF,3904,817.4,41.22,8.63,New Jersey,NJ,"Somerset County, NJ",9470
132842,34,35,52601,3PLRF,947,579.9,10.0,6.12,New Jersey,NJ,"Somerset County, NJ",9470
132843,34,35,52603,0RF,1575,414.7,39.17,10.31,New Jersey,NJ,"Somerset County, NJ",4021
132844,34,35,52603,1-2RF,1618,421.6,40.24,10.48,New Jersey,NJ,"Somerset County, NJ",4021
132845,34,35,52603,3PLRF,828,340.1,20.59,8.46,New Jersey,NJ,"Somerset County, NJ",4021
132846,34,35,52700,0RF,3639,676.8,50.65,9.42,New Jersey,NJ,"Somerset County, NJ",7184
132847,34,35,52700,1-2RF,2650,678.0,36.89,9.44,New Jersey,NJ,"Somerset County, NJ",7184
132848,34,35,52700,3PLRF,895,494.4,12.46,6.88,New Jersey,NJ,"Somerset County, NJ",7184
132849,34,35,52800,0RF,895,240.2,35.49,9.52,New Jersey,NJ,"Somerset County, NJ",2522
132850,34,35,52800,1-2RF,1097,242.6,43.5,9.62,New Jersey,NJ,"Somerset County, NJ",2522
132851,34,35,52800,3PLRF,530,203.6,21.02,8.07,New Jersey,NJ,"Somerset County, NJ",2522
132852,34,35,52901,0RF,284,84.5,32.95,9.8,New Jersey,NJ,"Somerset County, NJ",862
132853,34,35,52901,1-2RF,423,85.3,49.07,9.9,New Jersey,NJ,"Somerset County, NJ",862
132854,34,35,52901,3PLRF,155,66.5,17.98,7.71,New Jersey,NJ,"Somerset County, NJ",862
132855,34,35,52903,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Somerset County, NJ",5787
132856,34,35,52903,1-2RF,4649,611.7,80.34,10.57,New Jersey,NJ,"Somerset County, NJ",5787
132857,34,35,52903,3PLRF,1138,611.7,19.66,10.57,New Jersey,NJ,"Somerset County, NJ",5787
132858,34,35,52904,0RF,960,210.5,45.13,9.9,New Jersey,NJ,"Somerset County, NJ",2127
132859,34,35,52904,1-2RF,805,212.2,37.85,9.98,New Jersey,NJ,"Somerset County, NJ",2127
132860,34,35,52904,3PLRF,362,164.3,17.02,7.72,New Jersey,NJ,"Somerset County, NJ",2127
132861,34,35,53000,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Somerset County, NJ",4737
132862,34,35,53000,1-2RF,3502,506.5,73.93,10.69,New Jersey,NJ,"Somerset County, NJ",4737
132863,34,35,53000,3PLRF,1235,506.5,26.07,10.69,New Jersey,NJ,"Somerset County, NJ",4737
132864,34,35,53102,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Somerset County, NJ",4125
132865,34,35,53102,1-2RF,2859,466.1,69.31,11.3,New Jersey,NJ,"Somerset County, NJ",4125
132866,34,35,53102,3PLRF,1266,466.1,30.69,11.3,New Jersey,NJ,"Somerset County, NJ",4125
132867,34,35,53103,0RF,2085,523.1,39.39,9.88,New Jersey,NJ,"Somerset County, NJ",5293
132868,34,35,53103,1-2RF,2313,612.4,43.7,11.57,New Jersey,NJ,"Somerset County, NJ",5293
132869,34,35,53103,3PLRF,895,539.9,16.91,10.2,New Jersey,NJ,"Somerset County, NJ",5293
132870,34,35,53105,0RF,2436,717.5,32.75,9.65,New Jersey,NJ,"Somerset County, NJ",7438
132871,34,35,53105,1-2RF,3346,810.6,44.99,10.9,New Jersey,NJ,"Somerset County, NJ",7438
132872,34,35,53105,3PLRF,1656,701.2,22.26,9.43,New Jersey,NJ,"Somerset County, NJ",7438
132873,34,35,53200,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Somerset County, NJ",8449
132874,34,35,53200,1-2RF,4682,1041.0,55.41,12.32,New Jersey,NJ,"Somerset County, NJ",8449
132875,34,35,53200,3PLRF,3767,1041.0,44.59,12.32,New Jersey,NJ,"Somerset County, NJ",8449
132876,34,35,53300,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Somerset County, NJ",5346
132877,34,35,53300,1-2RF,3580,665.8,66.97,12.45,New Jersey,NJ,"Somerset County, NJ",5346
132878,34,35,53300,3PLRF,1766,665.8,33.03,12.45,New Jersey,NJ,"Somerset County, NJ",5346
132879,34,35,53402,0RF,3224,840.1,39.34,10.25,New Jersey,NJ,"Somerset County, NJ",8196
132880,34,35,53402,1-2RF,3904,931.7,47.63,11.37,New Jersey,NJ,"Somerset County, NJ",8196
132881,34,35,53402,3PLRF,1068,774.3,13.03,9.45,New Jersey,NJ,"Somerset County, NJ",8196
132882,34,35,53403,0RF,0,0.0,0.0,0.0,New Jersey,NJ,"Somerset County, NJ",5256
132883,34,35,53403,1-2RF,3862,625.0,73.48,11.89,New Jersey,NJ,"Somerset County, NJ",5256
132884,34,35,53403,3PLRF,1394,625.0,26.52,11.89,New Jersey,NJ,"Somerset County, NJ",5256
